PID,College,Level,lab01,lab01 - Max Points,lab01 - Lateness (H:M:S),lab02,lab02 - Max Points,lab02 - Lateness (H:M:S),project01,project01 - Max Points,project01 - Lateness (H:M:S),lab03,lab03 - Max Points,lab03 - Lateness (H:M:S),project01_free_response,project01_free_response - Max Points,project01_free_response - Lateness (H:M:S),lab04,lab04 - Max Points,lab04 - Lateness (H:M:S),lab05,lab05 - Max Points,lab05 - Lateness (H:M:S),project02_checkpoint01,project02_checkpoint01 - Max Points,project02_checkpoint01 - Lateness (H:M:S),Midterm,Midterm - Max Points,Midterm - Lateness (H:M:S),lab06,lab06 - Max Points,lab06 - Lateness (H:M:S),project02_checkpoint02,project02_checkpoint02 - Max Points,project02_checkpoint02 - Lateness (H:M:S),lab07,lab07 - Max Points,lab07 - Lateness (H:M:S),project02,project02 - Max Points,project02 - Lateness (H:M:S),project02_free_response,project02_free_response - Max Points,project02_free_response - Lateness (H:M:S),lab08,lab08 - Max Points,lab08 - Lateness (H:M:S),lab09,lab09 - Max Points,lab09 - Lateness (H:M:S),project03_checkpoint01,project03_checkpoint01 - Max Points,project03_checkpoint01 - Lateness (H:M:S),project03,project03 - Max Points,project03 - Lateness (H:M:S),Final,Final - Max Points,Final - Lateness (H:M:S),Total Lateness (H:M:S),project05_free_response,project05_free_response - Max Points,project05_free_response - Lateness (H:M:S),project04,project04 - Max Points,project04 - Lateness (H:M:S),project05,project05 - Max Points,project05 - Lateness (H:M:S),discussion01,discussion01 - Max Points,discussion01 - Lateness (H:M:S),discussion02,discussion02 - Max Points,discussion02 - Lateness (H:M:S),discussion03,discussion03 - Max Points,discussion03 - Lateness (H:M:S),discussion04,discussion04 - Max Points,discussion04 - Lateness (H:M:S),discussion05,discussion05 - Max Points,discussion05 - Lateness (H:M:S),discussion06,discussion06 - Max Points,discussion06 - Lateness (H:M:S),discussion07,discussion07 - Max Points,discussion07 - Lateness (H:M:S),discussion08,discussion08 - Max Points,discussion08 - Lateness (H:M:S),discussion09,discussion09 - Max Points,discussion09 - Lateness (H:M:S),discussion10,discussion10 - Max Points,discussion10 - Lateness (H:M:S)
A14169808,TH,JR,98,100,0:00:00,80,100,0:00:00,69,85,0:00:00,97,100,0:00:00,10,15,0:00:00,100,100,42:36:43,,70,0:00:00,,10,0:00:00,42,47,0:00:00,84,85,0:00:00,,10,0:00:00,84,100,0:00:00,69,75,0:00:00,22,25,0:00:00,63,100,0:00:00,37,50,0:00:00,0,10,0:00:00,88,100,0:00:00,64,87,0:00:00,63:51:33,21,25,0:00:00,62,75,0:00:00,68,75,0:00:00,9,10,0:00:00,10,10,0:00:00,9,10,0:00:00,10,10,0:00:00,10,10,63:51:33,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,10,10,0:00:00,9,10,0:00:00
A14929955,WA,JR,99,100,0:00:00,100,100,0:00:00,79,85,0:00:00,85,100,0:00:00,15,15,0:00:00,91,100,42:08:52,69,70,0:00:00,10,10,0:00:00,31,47,0:00:00,84,85,0:00:00,10,10,0:00:00,94,100,0:00:00,66,75,0:00:00,20,25,0:00:00,96,100,0:00:00,48,50,0:00:53,0,10,0:00:00,95,100,0:00:00,66,87,0:00:00,42:09:45,24,25,0:00:00,70,75,0:00:00,75,75,0:00:00,10,10,0:00:53,10,10,0:00:00,10,10,0:00:53,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,42:08:52,10,10,0:00:00,10,10,0:00:00
A14545267,SI,JR,78,100,0:00:00,100,100,0:00:00,60,85,0:00:00,80,100,0:00:00,15,15,0:00:00,100,100,45:17:14,65,70,0:00:00,10,10,0:00:00,41,47,0:00:00,69,85,0:00:00,7,10,0:00:00,84,100,0:00:00,71,75,0:00:00,25,25,0:00:00,80,100,0:00:00,23,50,0:01:22,3,10,0:00:00,86,100,0:00:00,64,87,0:00:00,63:28:47,17,25,0:00:00,54,75,0:00:00,60,75,0:00:00,8,10,0:00:00,8,10,0:00:00,8,10,45:17:14,8,10,0:00:00,8,10,0:00:00,8,10,0:01:22,8,10,63:28:47,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00
A14722970,SI,JR,92,100,0:00:00,92,100,0:00:00,79,85,0:00:00,97,100,0:00:00,9,15,0:00:00,80,100,47:58:12,69,70,0:00:00,,10,0:00:00,35,47,0:00:00,85,85,0:00:00,2,10,0:00:00,83,100,0:00:00,71,75,0:00:00,25,25,0:00:00,74,100,257:12:16,50,50,0:00:00,1,10,0:01:00,97,100,0:00:00,71,87,0:00:00,329:54:14,24,25,0:00:00,72,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14874081,SI,JR,80,100,0:00:00,80,100,0:00:00,43,85,0:00:00,93,100,0:00:00,11,15,0:00:00,38,100,35:24:07,58,70,0:00:00,10,10,0:00:00,38,47,0:00:00,67,85,0:00:00,,10,0:00:00,84,100,0:00:00,73,75,0:00:00,21,25,0:00:00,89,100,0:00:00,49,50,0:00:00,6,10,0:00:00,65,100,0:00:00,61,87,0:00:00,35:24:07,12,25,0:00:00,44,75,0:00:00,50,75,0:00:00,6,10,0:00:00,6,10,0:00:00,7,10,0:00:00,6,10,0:00:00,6,10,0:00:00,6,10,0:00:00,6,10,0:00:00,6,10,35:24:07,6,10,0:00:00,7,10,0:00:00
A14155244,FI,JR,68,100,0:00:00,52,100,0:00:00,65,85,0:00:00,66,100,0:00:00,10,15,0:00:00,99,100,0:00:00,39,70,0:00:00,7,10,0:00:00,47,47,0:00:00,66,85,0:00:00,,10,0:00:00,90,100,0:00:00,50,75,0:00:00,20,25,0:00:00,71,100,0:00:00,36,50,0:00:00,0,10,0:00:00,91,100,0:00:00,66,87,0:00:00,0:00:00,18,25,0:00:00,60,75,0:00:00,66,75,0:00:00,9,10,0:00:00,9,10,0:00:00,8,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,8,10,0:00:00,9,10,0:00:00,9,10,0:00:00,10,10,0:00:00
A14865587,FI,JR,89,100,0:00:00,69,100,0:00:00,70,85,0:00:00,82,100,0:00:00,15,15,0:00:00,95,100,47:13:39,29,70,0:00:00,,10,0:00:00,37,47,0:00:00,37,85,0:00:00,,10,0:00:00,90,100,0:00:00,66,75,0:00:00,25,25,0:00:00,37,100,0:00:00,39,50,0:00:00,1,10,0:00:00,81,100,0:00:00,80,87,0:00:00,47:13:39,20,25,0:00:00,59,75,47:13:39,65,75,0:00:00,10,10,47:13:39,8,10,0:00:00,9,10,0:00:00,10,10,0:00:00,9,10,0:00:00,10,10,0:00:00,9,10,0:00:00,9,10,0:00:00,10,10,0:00:00,9,10,0:00:00
A14755997,FI,JR,96,100,0:00:00,,100,0:00:00,79,85,0:00:00,72,100,267:15:40,6,15,0:00:00,88,100,38:23:00,65,70,0:00:00,5,10,0:00:00,42,47,0:00:00,79,85,504:45:26,6,10,0:00:00,100,100,0:00:00,68,75,0:00:00,25,25,0:00:00,90,100,0:00:00,33,50,0:00:00,0,10,0:00:00,80,100,0:00:00,67,87,0:00:00,810:24:06,24,25,0:00:00,69,75,0:00:00,75,75,0:00:00,10,10,38:23:00,10,10,38:23:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,38:23:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14235623,SI,JR,84,100,0:00:00,50,100,0:00:00,37,85,0:00:00,53,100,0:00:00,5,15,0:00:00,11,100,45:46:01,1,70,0:00:00,,10,0:00:00,34,47,0:00:00,19,85,0:00:00,,10,0:00:00,76,100,0:00:00,36,75,0:00:00,2,25,0:00:00,11,100,0:00:00,40,50,0:00:00,8,10,0:00:00,75,100,0:00:00,62,87,0:00:00,45:46:01,11,25,0:00:00,37,75,0:00:00,43,75,0:00:00,6,10,0:00:00,6,10,0:00:00,6,10,0:00:00,6,10,0:00:00,5,10,0:00:00,6,10,0:00:00,6,10,0:00:00,5,10,0:00:00,6,10,0:00:00,6,10,0:00:00
A14858657,WA,JR,82,100,0:00:00,30,100,0:00:00,62,85,0:00:00,56,100,0:00:00,7,15,0:00:00,71,100,45:29:08,60,70,0:00:00,,10,0:00:00,47,47,0:00:00,58,85,0:00:00,,10,0:00:00,92,100,0:00:00,50,75,0:00:00,25,25,0:00:00,74,100,0:00:00,26,50,0:00:00,2,10,0:00:00,82,100,0:00:00,78,87,0:00:00,244:19:39,19,25,0:00:00,60,75,0:00:00,66,75,0:00:00,9,10,0:00:00,8,10,0:00:00,9,10,0:00:00,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,8,10,45:29:08,8,10,0:00:00,9,10,0:00:00,9,10,0:00:00
A14429482,SI,JR,80,100,0:00:00,87,100,0:00:00,78,85,0:00:00,80,100,0:00:00,13,15,0:00:00,83,100,0:00:00,63,70,0:00:00,10,10,0:00:00,43,47,0:00:00,63,85,0:00:00,7,10,0:00:00,71,100,0:00:00,71,75,0:00:00,25,25,0:00:00,78,100,0:00:00,37,50,0:00:00,8,10,0:00:00,85,100,0:00:00,72,87,0:00:00,22:31:06,23,25,0:00:00,75,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,22:31:06,10,10,0:00:00,10,10,0:00:00,10,10,22:31:06,10,10,0:00:00,10,10,0:00:00
A14127594,FI,JR,98,100,0:00:00,96,100,0:00:00,78,85,0:00:00,91,100,0:00:00,14,15,0:00:00,100,100,0:00:00,70,70,0:00:00,10,10,0:00:00,39,47,0:00:00,82,85,0:00:00,10,10,0:00:00,95,100,0:00:00,59,75,0:00:00,25,25,0:00:00,91,100,0:00:00,50,50,0:00:00,10,10,0:00:00,97,100,0:00:00,69,87,0:00:00,0:00:00,22,25,0:00:00,74,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14165625,FI,SR,100,100,0:00:00,78,100,0:00:00,68,85,0:00:00,100,100,0:00:00,14,15,0:00:00,99,100,0:00:00,55,70,0:00:00,10,10,0:00:00,33,47,0:00:00,84,85,419:30:30,6,10,0:00:00,81,100,0:00:00,69,75,0:00:00,25,25,0:00:00,91,100,0:00:00,49,50,0:00:00,0,10,0:00:00,92,100,0:00:00,87,87,0:00:00,549:31:58,20,25,0:00:00,65,75,0:00:00,71,75,419:30:30,8,10,0:00:00,9,10,419:30:30,10,10,0:00:00,9,10,0:00:00,9,10,549:31:58,10,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,10,10,0:00:00
A14612635,RE,SO,100,100,0:00:00,91,100,0:00:00,54,85,0:00:00,97,100,0:00:00,14,15,0:00:00,93,100,45:24:46,63,70,0:00:00,10,10,0:00:00,42,47,0:00:00,85,85,743:53:39,10,10,0:00:00,91,100,0:00:00,72,75,0:00:00,25,25,0:00:00,99,100,0:00:00,40,50,180:13:15,0,10,0:00:00,85,100,0:00:00,81,87,0:00:00,969:31:40,15,25,0:00:00,50,75,0:00:00,56,75,0:00:00,7,10,0:00:00,7,10,969:31:40,8,10,0:00:00,7,10,0:00:00,8,10,0:00:00,7,10,0:00:00,7,10,0:00:00,8,10,0:00:00,7,10,0:00:00,7,10,0:00:00
A14169808,TH,JR,93,100,0:00:00,73,100,0:00:00,68,85,0:00:00,93,100,0:00:00,7,15,0:00:00,96,100,42:36:43,,70,0:00:00,,10,0:00:00,32,47,0:00:00,84,85,0:00:00,,10,0:00:00,83,100,0:00:00,72,75,0:00:00,25,25,0:00:00,75,100,0:00:00,41,50,0:00:00,0,10,0:00:00,90,100,0:00:00,66,87,0:00:00,63:51:33,20,25,0:00:00,61,75,63:51:33,67,75,0:00:00,9,10,0:00:00,10,10,0:00:00,9,10,0:00:00,9,10,63:51:33,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00
A14417790,SI,SR,79,100,0:00:00,47,100,0:00:00,63,85,0:00:00,81,100,0:00:00,12,15,0:00:00,75,100,0:00:00,63,70,0:00:00,9,10,0:00:00,33,47,0:00:00,49,85,0:00:00,,10,0:00:00,85,100,0:00:00,65,75,0:00:00,23,25,0:00:00,63,100,0:00:00,45,50,0:00:00,,10,0:00:00,91,100,0:00:00,69,87,0:00:00,0:00:00,18,25,0:00:00,60,75,0:00:00,66,75,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,8,10,0:00:00
A14313679,WA,SR,94,100,0:00:00,85,100,0:00:00,68,85,0:00:00,74,100,268:26:07,12,15,0:00:00,90,100,0:00:00,65,70,0:00:00,8,10,0:00:00,38,47,0:00:00,75,85,0:00:00,10,10,0:00:00,91,100,434:14:10,69,75,0:00:00,23,25,0:00:00,93,100,0:00:00,46,50,0:00:00,0,10,0:00:00,94,100,0:00:00,76,87,0:00:00,702:40:17,18,25,0:00:00,63,75,0:00:00,69,75,0:00:00,9,10,268:26:07,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,10,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14755997,SI,JR,95,100,0:00:00,,100,0:00:00,75,85,0:00:00,67,100,267:15:40,10,15,0:00:00,85,100,38:23:00,66,70,0:00:00,10,10,0:00:00,39,47,0:00:00,77,85,504:45:26,2,10,0:00:00,100,100,0:00:00,71,75,0:00:00,25,25,0:00:00,89,100,0:00:00,41,50,0:00:00,0,10,0:00:00,94,100,0:00:00,76,87,0:00:00,810:24:06,22,25,0:00:00,71,75,267:15:40,75,75,0:00:00,9,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,267:15:40,10,10,38:23:00,10,10,38:23:00,10,10,0:00:00,10,10,0:00:00,10,10,38:23:00,10,10,810:24:06
A14813161,WA,JR,100,100,0:00:00,83,100,0:00:00,80,85,0:00:00,92,100,0:00:00,15,15,0:00:00,96,100,14:26:58,62,70,0:00:00,8,10,0:00:00,35,47,0:00:00,77,85,554:18:57,4,10,0:00:00,100,100,0:00:00,62,75,0:00:00,25,25,0:00:00,77,100,0:00:00,48,50,0:00:00,5,10,0:00:00,95,100,0:00:00,77,87,0:00:00,568:45:55,22,25,0:00:00,70,75,0:00:00,75,75,0:00:00,10,10,14:26:58,10,10,554:18:57,10,10,554:18:57,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14929955,TH,JR,96,100,0:00:00,81,100,0:00:00,84,85,0:00:00,88,100,0:00:00,15,15,0:00:00,79,100,42:08:52,70,70,0:00:00,3,10,0:00:00,37,47,0:00:00,83,85,0:00:00,6,10,0:00:00,89,100,0:00:00,69,75,0:00:00,25,25,0:00:00,91,100,0:00:00,34,50,0:00:53,0,10,0:00:00,100,100,0:00:00,74,87,0:00:00,42:09:45,23,25,0:00:00,75,75,0:00:00,75,75,0:00:00,10,10,42:08:52,10,10,0:00:00,10,10,42:09:45,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14629706,SI,JR,83,100,0:00:00,80,100,0:00:00,76,85,0:00:00,88,100,0:00:00,13,15,0:00:00,87,100,0:00:00,64,70,0:00:00,10,10,0:00:00,47,47,0:00:00,85,85,0:00:00,9,10,0:00:00,87,100,0:00:00,73,75,0:00:00,25,25,0:00:00,87,100,402:08:42,43,50,0:00:00,10,10,0:00:00,100,100,0:00:00,72,87,0:00:00,402:08:42,21,25,402:08:42,70,75,402:08:42,75,75,0:00:00,10,10,402:08:42,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,402:08:42,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,402:08:42
A14165625,FI,SR,97,100,0:00:00,92,100,0:00:00,71,85,0:00:00,100,100,0:00:00,13,15,0:00:00,95,100,0:00:00,63,70,0:00:00,10,10,0:00:00,46,47,0:00:00,85,85,419:30:30,6,10,0:00:00,89,100,0:00:00,68,75,0:00:00,23,25,0:00:00,90,100,0:00:00,44,50,0:00:00,0,10,0:00:00,88,100,0:00:00,78,87,0:00:00,549:31:58,19,25,0:00:00,66,75,0:00:00,72,75,0:00:00,9,10,0:00:00,10,10,0:00:00,10,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,10,10,0:00:00,9,10,0:00:00,10,10,0:00:00
A14806839,RE,SO,89,100,96:09:33,90,100,0:00:00,77,85,0:00:00,75,100,0:00:00,15,15,0:00:00,100,100,0:00:00,70,70,0:00:00,3,10,0:00:00,36,47,0:00:00,85,85,0:00:00,0,10,0:00:00,71,100,0:00:00,63,75,0:00:00,19,25,0:00:00,46,100,0:00:00,45,50,0:00:00,0,10,0:00:00,89,100,0:00:00,70,87,0:00:00,96:09:33,24,25,0:00:00,72,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14786662,SI,JR,95,100,0:00:00,88,100,0:00:00,58,85,0:00:00,74,100,0:00:00,4,15,0:00:00,82,100,37:27:20,,70,0:00:00,10,10,0:00:00,45,47,0:00:00,64,85,0:00:00,8,10,0:00:00,92,100,0:00:00,66,75,0:00:00,25,25,0:00:00,76,100,0:00:00,45,50,0:00:00,,10,0:00:00,83,100,0:00:00,77,87,0:00:00,37:27:20,18,25,0:00:00,54,75,0:00:00,60,75,0:00:00,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,7,10,0:00:00,8,10,37:27:20,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,9,10,0:00:00
A14407221,SI,JR,95,100,55:41:56,75,100,0:00:00,70,85,0:00:00,100,100,0:00:00,15,15,0:00:00,83,100,0:00:00,61,70,0:00:00,10,10,0:00:00,36,47,0:00:00,77,85,557:54:22,10,10,0:00:00,89,100,0:00:00,70,75,0:00:00,25,25,0:00:00,,100,0:00:00,49,50,0:00:00,9,10,0:00:00,81,100,0:00:00,81,87,0:00:00,613:36:18,20,25,557:54:22,63,75,0:00:00,69,75,0:00:00,9,10,0:00:00,10,10,0:00:00,9,10,557:54:22,10,10,0:00:00,9,10,0:00:00,9,10,557:54:22,9,10,0:00:00,9,10,55:41:56,10,10,0:00:00,10,10,0:00:00
A14577063,FI,JR,90,100,0:00:00,97,100,0:00:00,82,85,0:00:00,80,100,0:00:00,15,15,0:00:00,93,100,42:14:50,56,70,0:00:00,8,10,0:00:00,41,47,0:00:00,59,85,0:00:00,5,10,0:00:00,66,100,0:00:00,64,75,0:00:00,23,25,0:00:00,97,100,0:00:00,44,50,0:00:00,0,10,0:00:00,95,100,0:00:00,73,87,0:00:00,42:14:50,25,25,0:00:00,75,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,42:14:50,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14755997,SI,JR,95,100,0:00:00,,100,0:00:00,78,85,0:00:00,78,100,267:15:40,15,15,0:00:00,91,100,38:23:00,68,70,0:00:00,8,10,0:00:00,35,47,0:00:00,80,85,504:45:26,10,10,0:00:00,94,100,0:00:00,74,75,0:00:00,23,25,0:00:00,89,100,0:00:00,42,50,0:00:00,0,10,0:00:00,95,100,0:00:00,75,87,0:00:00,810:24:06,24,25,38:23:00,73,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,504:45:26
A14155244,SI,JR,78,100,0:00:00,57,100,0:00:00,63,85,0:00:00,67,100,0:00:00,15,15,0:00:00,85,100,0:00:00,39,70,0:00:00,10,10,0:00:00,47,47,0:00:00,57,85,0:00:00,,10,0:00:00,96,100,0:00:00,63,75,0:00:00,18,25,0:00:00,73,100,0:00:00,38,50,0:00:00,0,10,0:00:00,89,100,0:00:00,75,87,0:00:00,0:00:00,17,25,0:00:00,53,75,0:00:00,59,75,0:00:00,8,10,0:00:00,9,10,0:00:00,9,10,0:00:00,8,10,0:00:00,9,10,0:00:00,9,10,0:00:00,8,10,0:00:00,9,10,0:00:00,8,10,0:00:00,9,10,0:00:00
A14865587,MU,JR,99,100,0:00:00,69,100,0:00:00,71,85,0:00:00,84,100,0:00:00,15,15,0:00:00,87,100,47:13:39,37,70,0:00:00,,10,0:00:00,46,47,0:00:00,40,85,0:00:00,,10,0:00:00,80,100,0:00:00,63,75,0:00:00,23,25,0:00:00,21,100,0:00:00,50,50,0:00:00,0,10,0:00:00,83,100,0:00:00,81,87,0:00:00,47:13:39,22,25,0:00:00,67,75,0:00:00,73,75,47:13:39,10,10,0:00:00,9,10,0:00:00,9,10,0:00:00,10,10,0:00:00,9,10,0:00:00,10,10,0:00:00,9,10,0:00:00,10,10,0:00:00,10,10,0:00:00,9,10,0:00:00
A14000225,FI,SR,,100,0:00:00,,100,0:00:00,,85,0:00:00,,100,0:00:00,,15,0:00:00,,100,0:00:00,,70,0:00:00,,10,0:00:00,,47,0:00:00,,85,0:00:00,,10,0:00:00,,100,0:00:00,,75,0:00:00,,25,0:00:00,,100,0:00:00,,50,0:00:00,,10,0:00:00,,100,0:00:00,,87,0:00:00,0:00:00,,25,0:00:00,,75,0:00:00,,75,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00
A14088257,WA,SO,78,100,0:00:00,69,100,0:00:00,69,85,0:00:00,68,100,0:00:00,13,15,0:00:00,64,100,47:03:14,69,70,0:00:00,0,10,0:00:00,29,47,0:00:00,57,85,0:00:00,10,10,0:00:00,71,100,0:00:00,65,75,0:00:00,25,25,0:00:00,76,100,0:00:00,32,50,0:00:00,2,10,0:00:00,84,100,0:00:00,57,87,0:00:00,47:03:14,19,25,0:00:00,63,75,0:00:00,69,75,0:00:00,9,10,0:00:00,8,10,0:00:00,10,10,0:00:00,9,10,0:00:00,10,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14540219,WA,JR,78,100,0:00:00,70,100,0:00:00,,85,0:00:00,85,100,0:00:00,,15,0:00:00,54,100,47:48:27,46,70,0:00:00,10,10,0:00:00,36,47,0:00:00,80,85,0:00:00,7,10,0:00:00,87,100,0:00:00,50,75,0:00:00,24,25,0:00:00,63,100,0:00:00,40,50,0:00:00,0,10,0:00:00,79,100,0:00:00,86,87,0:00:00,47:48:27,,25,47:48:27,,75,0:00:00,,75,0:00:00,,10,47:48:27,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00,,10,0:00:00
A14548091,RE,SR,95,100,0:00:00,74,100,1089:33:59,76,85,0:00:00,56,100,0:00:14,8,15,0:00:00,83,100,47:17:58,53,70,0:00:00,9,10,0:00:00,37,47,0:00:00,80,85,0:00:00,9,10,0:00:00,94,100,0:00:00,50,75,0:00:00,25,25,0:00:00,78,100,0:00:00,41,50,0:00:00,0,10,0:00:00,80,100,0:00:00,69,87,0:00:00,1335:35:29,21,25,0:00:00,71,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,9,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
A14762608,RE,SR,82,100,0:00:00,82,100,413:05:58,68,85,0:00:00,98,100,0:00:00,12,15,0:00:00,100,100,0:00:00,70,70,0:00:00,3,10,0:00:00,46,47,0:00:00,85,85,384:33:15,,10,0:00:00,83,100,0:00:00,74,75,0:00:00,25,25,0:00:00,100,100,0:00:00,50,50,0:00:00,8,10,0:00:00,89,100,0:00:00,79,87,0:00:00,1351:57:08,19,25,0:00:00,65,75,0:00:00,71,75,413:05:58,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,1351:57:08,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,8,10,0:00:00,9,10,0:00:00
A14781873,FI,SR,93,100,0:00:00,71,100,0:00:00,68,85,0:00:00,87,100,0:00:00,11,15,0:00:00,80,100,47:53:45,45,70,0:00:00,10,10,0:00:00,44,47,0:00:00,73,85,0:00:00,10,10,0:00:00,90,100,0:00:00,62,75,0:00:00,25,25,0:00:00,75,100,0:00:00,44,50,0:00:00,0,10,0:00:00,100,100,0:00:00,75,87,0:00:00,246:35:39,20,25,246:35:39,67,75,0:00:00,73,75,0:00:00,10,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,246:35:39,9,10,0:00:00,10,10,0:00:00,9,10,0:00:00,9,10,47:53:45,9,10,0:00:00,10,10,246:35:39
A14612635,SI,SO,99,100,0:00:00,95,100,0:00:00,70,85,0:00:00,96,100,0:00:00,12,15,0:00:00,92,100,45:24:46,68,70,0:00:00,7,10,0:00:00,35,47,0:00:00,79,85,743:53:39,6,10,0:00:00,90,100,0:00:00,75,75,0:00:00,25,25,0:00:00,93,100,0:00:00,36,50,180:13:15,2,10,0:00:00,81,100,0:00:00,77,87,0:00:00,969:31:40,20,25,0:00:00,62,75,0:00:00,68,75,0:00:00,10,10,0:00:00,9,10,0:00:00,10,10,0:00:00,9,10,180:13:15,9,10,0:00:00,10,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,0:00:00
A14847419,WA,JR,100,100,0:00:00,92,100,0:00:00,63,85,0:00:00,98,100,0:00:00,15,15,0:00:00,96,100,0:00:00,70,70,0:00:00,6,10,0:00:00,35,47,0:00:00,73,85,0:00:00,7,10,0:00:00,100,100,0:00:00,70,75,0:00:00,23,25,0:00:00,84,100,0:00:00,36,50,0:00:00,0,10,0:00:00,100,100,0:00:00,77,87,0:00:00,120:01:11,18,25,0:00:00,62,75,0:00:00,68,75,0:00:00,9,10,0:00:00,9,10,0:00:00,9,10,120:01:11,8,10,0:00:00,8,10,0:00:00,8,10,0:00:00,9,10,0:00:00,8,10,0:00:00,9,10,0:00:00,9,10,0:00:00
A14847419,RE,JR,97,100,0:00:00,100,100,0:00:00,85,85,0:00:00,100,100,0:00:00,15,15,0:00:00,100,100,0:00:00,63,70,0:00:00,5,10,0:00:00,42,47,0:00:00,67,85,0:00:00,10,10,0:00:00,100,100,0:00:00,69,75,0:00:00,16,25,0:00:00,95,100,0:00:00,50,50,0:00:00,0,10,0:00:00,81,100,0:00:00,68,87,0:00:00,120:01:11,25,25,120:01:11,74,75,0:00:00,75,75,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00,10,10,0:00:00
